"1","Окорочок ЦБ (без кости, без кожи) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Окорочок ЦБ (без кости, с кожей) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Окорочок ЦБ (без кости, без кожи) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,8 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,9 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,0 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,1 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,2 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,3 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,4 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,5 кг.,1 сорт (ТПФ) ESMA"
"1","Бедро ЦБ (без кости, с кожей) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Бедро ЦБ (без кости, без кожи) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 0,8 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 0,9 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,0 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,1 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,2 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,3 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,4 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,5 кг.,1 сорт (ТПФ)"
"1","Бедро ЦБ 15 кг.  Халяль зам. вес., 15 кг  (М) (КСА)"
"1","Голень ЦБ  Халяль зам. вес., 15 кг  (М) (КСА)"
"1","Филе грудки (без кожи, без кости, без малого филе) ЦБ Халяль зам. 2 по 7,5 кг (180+) (М)"
"1","Окорочок ЦБ  Халяль зам.  Вес.  15 кг (M)"
"1","Окорочок ЦБ  Халяль зам.  Вес.  15 кг (M) (ТС)"
"1","Окорочок ЦБ без хребта зам. Вес. 15 кг, Калиброванный (260-320 гр. ед.) (M) (CN)"
"1","КРЫЛО ЦБ, Зам., Вес, 15кг., категория А, калиброванное (80-гр. ед.) (М) (CN)"
"1","КРЫЛО ЦБ, Зам., Вес, 15кг., категория А, калиброванное (120+гр. ед.) (М) (CN)"
"1","КРЫЛО ЦБ, Зам., Вес, 15кг., категория А, калиброванное (80-100 гр. ед.) (М) (CN)"
"1","КРЫЛО ЦБ, Зам., Вес, 15кг., категория А, калиброванное (100-120 гр. ед.) (М) (CN)"
"1","Окорочок ЦБ без хребта зам. Вес. 15 кг (M) (CN)"
"1","Крыло ЦБ зам. Вес. 15 кг (M) (CN)"
"1","Филе грудки (без кожи, без кости, без малого филе) ЦБ  Халяль   зам. Вес.   15 кг (180+)  (М)"
"1","ТУШКА ЦБ бескостная с кожей (шаурма) Халяль  зам.,  Вес., 2 по 7,5 кг. (М)"
"1","Бедро ЦБ (без кости, с кожей) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Бедро ЦБ (без кости, с кожей) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Бедро ЦБ (без кости, без кожи) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Крыло ЦБ плечевая часть  зам.  Вес.   15 кг  (M)   (CN)"
"1","ТУШКА ЦБ бескостная с кожей (шаурма) Халяль  зам.,  Вес., 15 кг. (М)"
"1","ТУШКА ЦБ бескостная с кожей (шаурма) Халяль  зам.,  Вес., 10 кг. (М)"
"1","Крыло ЦБ 2-х фаланговое (без кисти) зам. Вес. 10 кг (Ф) (CN)"
"1","Филе грудки ЦБ (малое) (30-64г)  Халяль зам. вес., 15 кг (М)"
"1","Филе окорочка  ЦБ с кожей Халяль, зам. вес. 15 кг (М)"
"1","Крыло ЦБ 2-x фаланговое (без кисти) зам. Вес. 15 кг (M) (CN)"
"1","Крыло ЦБ плечевая часть зам. вес. 10 кг (M)"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,3 кг.,1 сорт (ТПФ) ИРАН"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,4 кг.,1 сорт (ТПФ) ИРАН"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,5 кг.,1 сорт (ТПФ) ИРАН"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,6 кг.,1 сорт (ТПФ) ИРАН"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,7 кг.,1 сорт (ТПФ) ИРАН"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,8 кг.,1 сорт (ТПФ) ИРАН"
"1","Окорочок ЦБ зам. вес. 15 кг (Ф) (AZ)"
"1","Филе грудки ЦБ зам. вес. 15 кг (Ф) (AZ)"
"1","Окорочок ЦБ зам. вес. 13 кг. п/ф  для жарки (Ф) (AZ)"
"1","Филе грудки ЦБ зам. вес. 13 кг. п/ф  для жарки (Ф) (AZ)"
"1","Тушка ЦБ бескостная с кожей AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Тушка ЦБ бескостная с кожей URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Филе грудки (без кожи, без кости, без малого филе) ЦБ Халяль зам. Вес. 15 кг (100-180г) (М)"
"1","Голень ЦБ зам. Вес. 15 кг (M) (CN)"
"1","Голень ЦБ зам. Вес. 15 кг Калиброванная (100-120 гр. ед.) (M) (SG)"
"1","Окорочок ЦБ зам. Вес. 15 кг (M) (SG)"
"1","Окорочок ЦБ без хребта зам. Вес. 15 кг (M) (SG)"
"1","Тушка ЦБ зам. Халяль Вес. 1 сорт, 15 кг (М)"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,8 кг.,1 сорт (НПК) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,9 кг.,1 сорт (НПК) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,0 кг.,1 сорт (НПК) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,1 кг.,1 сорт (НПК) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,2 кг.,1 сорт (НПК) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,3 кг.,1 сорт (НПК) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,4 кг.,1 сорт (НПК) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,5 кг.,1 сорт (НПК) ESMA"
"1","Филе грудки ЦБ AN-NOOR зам. Халяль пакет одношовный 2,5 кг., (без кожи, без кости, без малого филе)"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,8 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,0 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,1 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,2 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,3 кг.,1 сорт (ИПФ) ESMA"
"1","Окорочок ЦБ (без кости, с кожей) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Окорочок ЦБ (без кости, без кожи) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 0,8 кг.,1 сорт (НПК)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 0,9 кг.,1 сорт (НПК)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,0 кг.,1 сорт (НПК)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,1 кг.,1 сорт (НПК)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,2 кг.,1 сорт (НПК)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,3 кг.,1 сорт (НПК)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,4 кг.,1 сорт (НПК)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,5 кг.,1 сорт (НПК)"
"1","Бедро ЦБ (без кости, с кожей) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Бедро ЦБ (без кости, без кожи) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","КРЫЛО ЦБ целое, Халяль зам 2 по 7,5 кг. (100-120 гр. ед.) (М)"
"1","Бедро ЦБ (без кости, без кожи) Халяль, зам.вес. 15кг"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,8 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,9 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,0 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,1 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,2 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,3 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,4 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,5 кг.,1 сорт (ТПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,8 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 0,9 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,0 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,1 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,2 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,3 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,4 кг.,1 сорт (ИПФ) ESMA"
"1","Тушка ЦБ AN-NOOR зам. Халяль Пакет 1,5 кг.,1 сорт (ИПФ) ESMA"
"1","Филе грудки ЦБ URUSSA зам. Халяль пакет одношовный 2,5 кг., (без кожи, без кости, без малого филе) ("
"1","Филе грудки ЦБ URUSSA зам. Халяль пакет одношовный 2,5 кг., ( без кожи, без кости, без малого филе)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 0,8 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 0,9 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,0 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,1 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,2 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,3 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,4 кг.,1 сорт (ТПФ)"
"1","Тушка ЦБ URUSSA зам. Халяль Пакет 1,5 кг.,1 сорт (ТПФ)"
"1","Окорочок ЦБ (без кости, с кожей) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Окорочок ЦБ (без кости, без кожи) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Фарш «Обычный» зам. вес. (М), (AZ)."
"1","Филе грудки малое ЦБ зам. Вес. 15 кг (М), (AZ)."
"1","Фарш «Филейный» из белого мяса зам. вес. (М) (ТС)"
"1","Тушка ЦБ бескостная с кожей Al Zaeem зам. Халяль пакет одношовный 2,5 кг. (НПК)"
"1","Филе грудки ЦБ Al Zaeem зам. Халяль пакет одношовный 2,5 кг.,(без кожи, без кости, без малого филе)"
"1","Филе ЦБ URUSSA зам. Халяль пакет одношовный 2,5 кг., (без кожи, без кости, без малого филе) (НПК) SR"
"1","ТУШКА ЦБ бескостная с кожей (шаурма) Халяль  зам.,  Вес., 15 кг. (М)"
"1","ТУШКА ЦБ бескостная с кожей (шаурма) Халяль  зам.,  Вес., 10 кг. (М)"
"1","ТУШКА ЦБ бескостная с кожей (шаурма) Халяль  зам.,  Вес., 2 по 7,5 кг. (М)"
"1","Тушка ЦБ бескостная с кожей AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (НПК)"
"1","Тушка ЦБ бескостная с кожей AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Тушка ЦБ бескостная с кожей URUSSA зам. Халяль пакет одношовный 2,5 кг. (НПК)"
"1","Тушка ЦБ бескостная с кожей URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Филе грудки ЦБ AN-NOOR зам. Халяль пакет одношовный 2,5 кг.,(без кожи, без кости, без малого филе) (НПК, ТПФ)"
"1","Филе грудки ЦБ AN-NOOR зам. Халяль пакет одношовный 2,5 кг., (без кожи, без кости, без малого филе) (ТПФ)"
"1","Филе ЦБ URUSSA зам. Халяль пакет одношовный 2,5 кг.,  (без кожи, без кости, без малого филе) (НПК)"
"1","Филе грудки ЦБ URUSSA зам. Халяль пакет одношовный 2,5 кг., (без кожи, без кости, без малого филе) (ТПФ)"
"1","Филе грудки малое ЦБ зам. Вес. 15 кг (М), (AZ)."
"1","Филе грудки ЦБ URUSSA зам. Халяль лоток (ТС)"
"1","Филе грудки ЦБ зам. вес. 15 кг (Ф) (AZ)"
"1","Филе грудки ЦБ зам. Вес. 15 кг (М)"
"1","Филе грудки ЦБ (малое) (30-64г)  Халяль зам. вес., 15 кг (М)"
"1","Филе грудки (без кожи, без кости, без малого филе) ЦБ Халяль зам. Вес. 15 кг (100-180г) (М)"
"1","Филе грудки (без кожи, без кости, без малого филе) ЦБ  Халяль   зам. Вес.   15 кг (180+)  (М)"
"1","Филе грудки (без кожи, без кости, без малого филе) ЦБ Халяль зам. 2 по 7,5 кг (180+) (М)"
"1","Филе грудки (без кожи, без кости, без малого филе) ЦБ Халяль зам. Вес. 15 кг (94 – 115 г) (М)"
"1","Филе окорочка  ЦБ с кожей Халяль, зам. вес. 15 кг (М)"
"1","Бедро ЦБ (без кости, без кожи) Халяль, зам.вес. 15кг"
"1","Окорочок ЦБ (без кости, с кожей) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Окорочок ЦБ (без кости, без кожи) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Бедро ЦБ (без кости, с кожей) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (НПК)"
"1","Бедро ЦБ (без кости, без кожи) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (НПК)"
"1","Бедро ЦБ (без кости, с кожей) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Бедро ЦБ (без кости, без кожи) AN-NOOR зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Бедро ЦБ (без кости, с кожей) URUSSA зам. Халяль пакет одношовный 2,5 кг. (НПК)"
"1","Бедро ЦБ (без кости, без кожи) URUSSA зам. Халяль пакет одношовный 2,5 кг. (НПК)"
"1","Бедро ЦБ (без кости, с кожей) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Бедро ЦБ (без кости, без кожи) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Окорочок ЦБ (без кости, с кожей) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Окорочок ЦБ (без кости, без кожи) URUSSA зам. Халяль пакет одношовный 2,5 кг. (ТПФ)"
"1","Крыло локтевая часть ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (Ф) (CN)"
"1","Крыло плечевая часть ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (Ф) (CN)"
"1","Крыло 2-x фаланговое (без кисти)  ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (Ф) (CN)"
"1","Крыло локтевая часть ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (30-40 гр. ед.) (Ф) (CN)"
"1","Крыло локтевая часть ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (40-50 гр. ед.) (Ф) (CN)"
"1","Крыло плечевая часть ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (40-50 гр. ед.) (Ф) (CN)"
"1","Крыло ЦБ плечевая часть зам. вес. 10 кг (Ф) (CN)"
"1","Крыло ЦБ 2-х фаланговое (без кисти) зам. Вес. 10 кг (Ф) (CN)"
"1","КРЫЛО ЦБ, Зам., Вес, 15кг., категория А, калиброванное (80-гр. ед.) (М) (CN)"
"1","КРЫЛО ЦБ, Зам., Вес, 15кг., категория А, калиброванное (120+гр. ед.) (М) (CN)"
"1","КРЫЛО ЦБ, Зам., Вес, 15кг., категория А, калиброванное (80-100 гр. ед.) (М) (CN)"
"1","КРЫЛО ЦБ, Зам., Вес, 15кг., категория А, калиброванное (100-120 гр. ед.) (М) (CN)"
"1","Крыло ЦБ зам. Вес. 15 кг (M) (CN)"
"1","Крыло ЦБ зам. Вес. 15 кг (M)"
"1","Крыло ЦБ 2-x фаланговое (без кисти) зам. Вес. 15 кг (M) (CN)"
"1","Крыло ЦБ плечевая часть  зам.  Вес.   15 кг  (M)   (CN)"
"1","Крыло ЦБ плечевая часть зам. вес. 10 кг (M)"
"1","КРЫЛО ЦБ целое, Халяль зам 2 по 7,5 кг. (100-120 гр. ед.) (М)"
"1","Крыло ЦБ URUSSA зам. Халяль лоток (ТС)"
"1","Голень ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (Ф) (CN)"
"1","Голень ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (120-130 гр. ед.) (Ф) (CN)"
"1","Голень ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (100-120 гр. ед.) (Ф) (CN)"
"1","Голень ЦБ URUSSA зам. Пакет одношовный 7.5 кг. (80-100 гр. ед.) (М) (CN)"
"1","Голень ЦБ Халяль зам. Вес. 10 кг (Ф)"
"1","Голень ЦБ зам. Вес. 15 кг Калиброванная (100-120 гр. ед.) (M) (SG)"
"1","Голень ЦБ  Халяль зам. вес., 15 кг  (М) (КСА)"
"1","Окорочок с хребтом ЦБ зам. вес. 15 кг (M) (SG)"
"1","Окорочок с хребтом ЦБ зам. вес. 15 кг (M)"
"1","Окорочок с хребтом ЦБ Халяль зам. вес. 15 кг (M)"
"1","Окорочок с хребтом ЦБ Халяль зам. вес. 15 кг (M) (ТС)"
"1","Окорочок ЦБ без хребта зам. Вес. 15 кг (M) (SG)"
"1","Окорочок ЦБ без хребта зам. Вес. 15 кг (M) (CN)"
"1","Окорочок ЦБ без хребта зам. Вес. 15 кг, Калиброванный (260-320 гр. ед.) (M) (CN)"
"1","Окорочок с хребтом ЦБ Халяль зам. вес. 15 кг (250+ г.) (BQF)"
"1","Окорочок с хребтом ЦБ Халяль зам. вес. 15 кг (250- г.) (BQF)"
"1","Окорочок с хребтом ЦБ Халяль, зам. вес. 15 кг (250+ г.) (BQF)"
"1","Окорочок с хребтом ЦБ Халяль, зам. вес. 15 кг (250- г.) (BQF)"
"1","Окорочок с хребтом ЦБ зам. вес. 15 кг (Ф) (AZ)"
"1","Окорочок с хребтом ЦБ URUSSA зам. Халяль лоток (ТС)"
"1","Бедро с хребтом ЦБ URUSSA зам. Халяль лоток (ТС)"
